mw__84	4914	151	0	156	13	45	38	68
andyclistphotography	750280	3284	5684	392	168	3768	204	185
nicote	1195837	7770	1	9276	631	2601	449	439
wahoo	55767	44	11	120	16	924	15	2
rocketcandy	1453759	2978	2916	3883	291	6267	1005	301
hoccattoc	1407987	4336	0	0	1	6596	53	0
gt_sz	78105	900	87	211	66	949	50	48
jobrocken	128780	1260	315	1383	163	382	251	416
tripleloutz	409088	656	5	354	48	410	127	173
tyranus_86	19992	219	0	129	69	47	216	249
heatherjoan	429397	1391	1	353	105	364	69	89
amillionshardsoflight	1951691	2143	3657	112605	953	6833	5077	8270
victor_moraes	70272	84	0	37	51	847	35	36
adampyburn	7011	30	0	9	2	795	7	14
claireesmith	958163	2003	5358	687	56	5621	233	356
studioz7	9127825	3454	0	313	99	949	414	2
terkhomson	270993	962	0	39	154	342	193	16
vcastelo	6316227	8974	2420	51478	213	23808	1149	732
evoplayloud	1184537	1680	0	608	202	791	261	49
sgoldswo	9538658	2675	1186	955	209	37765	373	122
greenhill_0910	1465952	5688	81	2966	142	11988	164	151
lilkurt	39383	159	0	61	19	101	19	12
eamoncurry	3996674	7620	0	101	78	22696	118	124
lecabri	17395751	4289	305	2704	92	1124	15379	363
isengardt	2418385	5748	155	101	241	836	427	222
dreiminutenei	9451	352	0	13	0	137	1	0
mehdifoundation	1064969	4401	409	2	0	5924	137	8
hookedblog	1393199	1243	2	557	126	4980	1455	813
ossossino	113225	1833	7	504	36	1716	37	144
njumjum	1886608	759	844	6311	332	477	1183	220
arangoiti	210523	109	478	113	8	176	20	41
richardrhyme	862390	959	845	41535	49	0	989	745
toddjacops	34737	113	4	0	0	1152	13	11
tony_markham	1366293	8204	8920	79	61	15687	91	94
jaredweggeland	233505	631	0	557	13	9867	41	24
rakel_elke	4498703	5416	69	25663	140	935	2772	254
nanpalmero	11859050	7140	10197	351	456	11282	783	168
rinoninha	3983790	892	0	2746	154	689	2340	628
duncandarbishire	1047760	2013	2546	147	57	2628	294	192
katedoubler	412297	1924	0	0	1	2308	15	0
inkdesigner	2078569	875	407	33118	84	4084	2399	1868
eduvaquero	0	0	0	0	0	0	0	0
sue90ca	15672876	12219	1076	12	105	64891	1789	108
dradamjrubinstein	10451	12	11	0	0	10	1	0
lasertrimguy	6630433	23672	32059	1735	887	61423	187	102
pennieseverywhere	297638	1362	0	8	4	3782	19	20
billkimandthecats	8416622	8376	19583	561	197	25451	988	184
pixelsmithy	910511	981	0	165	294	1289	344	306
travelgalleries	922306	5841	459	0	0	4677	31	0
stevensquid	1534490	1881	47	1534	192	760	373	455
ericandbruce	356559	474	0	2517	213	1021	314	116
peggypryor	1261552	1869	0	4982	34	821	280	68
nfaraldos	612383	1468	0	13590	46	918	901	922
vincentjamespia	0	0	0	0	0	0	0	0
andereri	483487	606	176	338	95	306	199	121
riesepix	794233	2790	279	3149	81	1509	366	102
chrisflick	3174258	3342	0	1463	102	12714	365	159
sukos_license_plates	2723711	2243	3054	110	9	3055	112	4
chrishoskins	496482	2039	3802	28	73	11117	155	165
ecigclick	524656	505	0	64	0	254	21	12
kjaephotography	1828632	342	0	29	2	2402	88	37
aesd	0	0	0	0	0	0	0	0
siderola	937656	738	14	3052	221	398	1763	1909
bianca_wirmann_bakker	710665	2340	0	0	3	3448	31	0
rebmcgraw	583199	979	1	2641	27	10416	89	96
flickrclickr	1324838	2869	83	9504	326	521	3734	3254
fabio_venditti	43982	272	2	25	20	248	17	10
colourourcity	10472895	11472	1025	3419	127	23252	1118	972
roberta_rezende	704485	278	0	7067	178	740	744	716
informationondentist	6533	21	0	0	0	24	1	0
tcjakob	620478	1072	0	642	31	850	119	39
myproblemisyou	39374	0	0	1322	250	31	625	929
p_obaldock	2784294	2097	966	6194	182	1745	1328	234
afilmshooter	0	0	0	0	0	0	0	0
pittsjay	652739	138	0	115	11	3232	100	26
yasurs	103018	351	0	0	5	357	1	4
clairewroe	1183744	3458	783	2466	90	910	611	171
gemmastevens	160045	471	382	389	189	91	128	89
unaerica	1454875	3246	36	855	470	1363	591	363
notfrisco	8193208	8718	10120	218086	3655	11612	2411	1648
federicofestphotography	3980	77	0	891	0	71	70	71
silviovalerio	736884	1729	268	4893	803	270	770	540
illar_av	2188325	763	957	11571	223	2233	684	679
pbo31	34237198	19622	42634	38899	283	42237	4783	2326
villawolfmedia	11935	246	0	122	25	63	37	74
marinophoto	573937	189	0	198	13	399	105	81
gabrielle12268	1476038	187	0	0	54	64	899	30
snkr_em5	0	0	0	0	0	0	0	0
hellocatfood	3608111	8	778	267	6	12662	531	379
danniilevi	166158	878	0	21	12	2205	61	51
lachellecoston	167434	5323	0	0	0	4009	6	0
pcarbone	5683261	602	213	958	372	561	2021	416
percygermany	10504955	12150	98572	27	24	281932	467	0
gwoodward	7276255	8463	2631	8652	49	23505	295	144
dryaye	228115	412	0	503	101	736	177	169
bb-kristinsson	16569871	4014	811	1398	282	47534	896	256
jbredrebel	2479515	3542	1572	2857	68	6334	442	326
steve24fps	4879	194	37	3	0	50	2	3
kareemtabbaa	5856	64	0	96	0	117	23	168
jannerboy62	2993273	2349	781	5709	655	841	3588	398
janicelin	5118086	4972	156	18939	758	3111	2335	455
sergionegativosperdidos	77499	218	0	1479	155	123	157	350
nanneprudencio	723636	250	6	304	67	585	294	226
merryclaude	78408	548	1	1484	154	124	187	395
nook-photos	2208209	1375	4	6233	225	675	1226	129
barrettcreatively	32206	103	0	1	2	40	6	18
xxiiashiixx	845885	1677	453	887	612	630	434	389
mostateoutreach	330035	1143	0	0	0	21865	10	1
brownandgreen	121605	1287	26	533	32	564	69	41
white_p	123289	813	42	72	83	209	38	35
ilariaphoto	1437209	231	0	21046	611	1826	13161	26146
astrangelyisolatedplace	760445	4515	81	1	0	1403	66	5
frombrussels	275419	1602	583	20	21	1204	29	75
culinaryfool	3764755	9384	2813	6862	564	10547	996	322
tony-petropoulos	0	0	0	0	0	0	0	0
sladiuvo	18122	157	0	52	276	203	450	298
lindgren_sundkvist	87441	284	0	403	4	1247	42	56
selmawo	16788	68	0	20	14	101	22	8
juanmateur	94058	534	0	271	13	1298	24	48
juadd	0	0	0	0	0	0	0	0
nothing_else_matter	574597	318	1	213	845	255	1290	250
brittandavis	212982	777	0	983	2	604	72	49
johnkenjimac	178181	2759	55	4	2	618	9	3
inspirationde	4403935	6029	0	0	71	12439	467	0
sfrikken	2335303	8743	11	401	44	23670	108	66
4thebug	1346298	2127	4	4656	54	665	1670	303
josmerz	201595	160	0	209	128	485	175	63
thekittygirl	87056	306	55	73	1	385	49	11
chrisrobinsonphotos	472445	3466	1804	303	192	986	201	153
eleobel	137521	599	0	556	1	423	23	33
brooks-adamz	107796	198	0	11613	228	162	940	858
digitalspidey	4170441	609	303	3	13	4714	187	7
metroblossom	10627966	17659	4042	40	182	8245	3061	291
nasrul0412	50523	305	2	764	40	119	145	148
deenoz	1211628	1601	582	58908	89	642	1098	684
piriac	1461126	3277	565	157	195	2593	83	28
minabr	36655	43	0	128	11	76	246	43
cirque_du_rouge	2206090	283	44	178	1	1512	57	27
ohbrthr	16548	155	1	139	23	30	53	17
kat-h-astrophe	188233	1059	43	1092	80	169	361	239
ixchelbunny	936759	1033	0	30	49	19196	126	95
e-klasse2010	858410	1163	2	35411	444	1019	1785	2651
lynneluvah	331202	1104	152	723	34	1092	186	184
fabulist	1269737	1728	38	27	168	523	1748	455
nufava	62025	297	0	62	67	503	39	29
naadloos	3688434	644	0	4648	331	72895	515	2892
djjasonj	1280339	740	0	32906	530	754	3104	3251
alewsey	96487	773	1070	51	35	5251	29	42
talbertgirl	159074	941	0	1718	51	309	238	411
evamadera	2008408	4645	0	8	3	63193	27	15
ruipalha	16471574	185	23	7059	16	728	27895	354
hala_arabi	9528	118	0	88	99	42	89	88
pigletbo	2871703	1827	9178	82040	152	10127	895	1932
stevehunwick	1269684	2961	2	5302	119	1727	1824	1570
kawaima_	245731	414	23	6567	68	89	871	101
catholiccharitiesusa	1503904	88	0	0	0	4542	96	4
dorber	334623	1828	1	4	73	924	58	6
rachelspics	667537	1456	1	4895	320	4043	396	283
onemillion	23953572	17242	1195	5183	2053	116151	1326	809
joeyz51	16678967	39132	882	3975	1280	33788	1401	197
imagens	946275	5548	1033	1534	83	3853	412	341
clairesclix	25453	158	9	58	34	228	34	43
kantakaphoto	0	0	0	0	0	0	0	0
shayc	4553578	2437	20	11893	63	13026	666	455
thingsdotoinaz	0	0	0	0	0	0	0	0
ninjas	16127496	2	13	20	40	5117	476	39
leronenet	72549	2712	82	32	33	847	9	8
acampadabcnfoto	24456365	3507	1709	10	63	20151	2367	1720
bylove	306	0	0	223	7	11	186	133
lilcrabbygal	8459759	6903	33513	4731	1260	34833	1105	1458
soniaadammurray	24940835	11201	1870	753655	912	12724	7229	1967
jrockar	9153364	5147	2440	19189	47	3509	1761	429
michelrouse	106449	1856	728	32	1	688	25	26
bgdlynch	10742373	17472	11911	22222	70	18119	1241	269
rudedudes	3007	49	0	7	14	6	43	19
darius_bauzys	387309	1827	349	946	54	535	149	107
stadtbraut	2155489	12621	0	96838	79	529	1813	259
mongyandweasel	432185	584	0	18	0	555	14	3
flaf	12372287	5684	1296	2461	100	1889	5187	3454
itsme-mari	11304	171	0	0	0	101	6	3
pliplipli	1764	104	0	10	0	35	2	4
geekography	28924	360	0	83	1	400	18	15
adriandeicaza	69772	366	0	133	0	92	29	9
khurbanx	21554	3	0	18	14	299	49	3
stephenpraterphotography	96768	868	0	43	0	1084	12	13
tresschapin	307526	125	2	338	220	1410	226	585
omunene	11675276	12505	22801	6039	933	29113	610	123
c_x_2	421873	1964	1117	74	68	2217	71	42
eventphotosnyc	4053034	1231	78	3	1	1755	466	6
ryanthescooterguy	48858961	15255	33051	204402	586	115654	997	1296
azureum	52406	231	0	281	12	809	43	73
bimalshresthaart	14243	355	0	445	2	74	55	100
steverichphotography	0	0	0	0	0	0	0	0
just_my_thing	110517	230	0	769	57	111	370	327
nynaeveu	91340	325	0	18	3	474	57	68
chamorojas	5467275	1639	2899	11619	157	2890	1248	323
babak1	1959593	3496	1	133	84	1127	711	60
drjaysinful	0	0	0	0	0	0	0	0
vernonbarford	2049934	21218	0	0	0	4054	21	0
sighlentj	970324	2808	5	212	248	10346	175	326
aa4on	6174807	595	2130	160	6	67938	122	89
marianna_armata	22766156	8541	4623	25143	628	8586	7249	461
fieldscjdr	397690	12903	0	0	0	3845	22	0
jimrohan	7693598	4263	132	30691	55	4424	1966	610
tommyrave	656921	1091	180	1938	97	420	1019	405
bicyman	1406171	3317	0	3645	3	10781	120	76
2handzup1913	9583648	13633	2033	4187	1611	7794	1141	190
denismsr	2939	82	61	76	5	115	8	13
muradjafari	181731	320	10	2437	22	549	211	143
longlvnh	0	0	0	0	0	0	0	0
thomasrousing	2262640	3783	2	9330	192	967	2470	2378
abuser	208483	140	1	14	7	2001	14	31
svakumi	138016	169	19	72158	34	164	1875	3319
dom_dorellana	134767	858	95	199	194	179	135	40
natureimagesandphotos	0	0	0	0	0	0	0	0
seanbatten	20393788	3655	4685	11650	341	4704	8685	476
mischabuckow	12962494	412	0	398	121	335	23257	95
whiddenlf	754864	1377	307	3758	1581	308	659	323
casey-oto	4773	205	0	0	8	34	14	10
motion-captured	1877807	1851	90	2207	10	3378	656	717
mertonian	14604626	9960	49	137793	72	8191	2238	818
mightysnail	1130470	3165	5636	11366	105	6116	300	256
jverstrate	121215	466	0	104	3	737	23	38
yassellchapman	22308	149	0	49	61	40	52	22
rodrigo_borcato	833605	1106	0	28330	120	1151	4233	10772
indianbeautifulart	25443	50	0	72	2	2597	11	39
missmukki	609	42	0	0	0	14	0	0
francoxc	34965	444	30	3393	57	104	64	160
just4petcare	12463	155	0	0	0	106	2	12
jjwyatt	428959	520	3	230	188	8578	293	403
burntoutchevrolet	1009754	4008	11946	3540	986	1232	359	253
allieca	2789019	936	336	61114	30	458	3054	37
dcnelson0381	17734179	12802	30378	5162	1445	29694	1219	884
andreaskrappweis	4292757	2344	13	330	171	1783	1023	656
oriland	1464412	943	411	356	73	989	492	191
illregulr	663127	1785	0	93	114	885	151	80
leegillen	906631	2346	235	24800	46	1945	431	438
strumpet101	110249	873	548	580	154	389	145	136
orangek7	830951	726	21	42710	59	248	2224	370
queenthevampire	35618	53	0	55	13	272	19	24
psjashby	373567	1321	0	263	1	975	39	20
redskyrocketman	11249626	21772	7	10996	59	6766	2037	178
starry-escape-artist	54086442	3421	5337	452	229	20296	3766	785
hoffenbrau_studios	389000	2633	662	288	57	1032	150	144
siandlynz	7967	70	0	463	27	135	55	45
rabidscottsman	8335817	21164	2409	5173	1956	9034	1018	1641
raccoonphoto	2314785	9326	1293	4826	188	13292	223	239
scorpiol13	1050087	2231	5	21178	264	2289	1299	4120
drbillydude	9844437	3561	596	663603	422	9199	6530	144
amandacupcake	385434	593	0	14	18	1427	42	32
tisha-ar	1148134	1308	1	487	358	629	636	137
michellepixeldot	50671	755	0	166	71	493	58	46
rolfo	147160	998	1432	4418	16	752	114	347
remember_moments	3240117	5884	226	1877	128	4133	532	32
takinyerphoto	627516	965	0	40	15	2254	383	34
cliniqueofplasticsurgery	16605	189	0	4	0	116	6	0
igorletilovic	156998	1925	0	92	119	460	44	60
roxburypublicschools	40690	875	0	0	0	788	1	0
barryfackler	22175172	18302	13843	1757	453	13886	1765	726
jbone66	678492	2842	1105	491	182	1516	265	129
getfreeart	1174490	1456	1	232	306	628	643	231
reneephotos	692662	1323	0	674	40	9503	79	89
mlacplesis	166649	152	0	6	42	704	16	10
cardphoto	918850	720	44	24853	10	997	3720	5437
julien-jeanneau	39936866	316	115	57404	3793	3	6659	4378
joannaiaizzo	251302	1042	4	18662	141	154	860	618
emilydyer	171733	292	0	15	7	984	44	20
chebicho	5541	172	2	115	1	141	23	32
mattmurphy3141592	468763	633	262	6935	191	291	1394	223
nuriajo	308112	1151	58	591	119	418	252	125
tumbling-dice	330317	1035	0	733	53	406	75	38
jonathansabin	1269740	2425	795	503	155	3821	144	168
achwaqkhalid	125645	4933	232	1099	71	999	120	138
artkpone	241935	237	17	167	20	592	293	334
misskellie	33196252	300	507	482	118	1448	4985	194
craigalexanderphotography	256413	464	4	449	151	52	326	192
juces	187195	436	0	320	270	302	110	53
rh_photographic_art	13806639	6907	53	71575	132	6727	2218	107
xelivisation	8014140	3932	0	91255	1644	2399	6777	4520
eleonorarubicini	397489	453	0	8600	128	151	554	534
photo-riccio	215533	506	0	356	137	414	100	149
lisalex	6439065	1881	6	14	71	31930	639	146
gianeya	174944	195	0	0	14	430	53	3
luigicoccia	196844	423	3	339	165	942	126	106
peacegospel	2486285	804	0	49	2	2499	97	18
reedlphotography	5859	126	0	37	0	72	3	6
j_jacks1985	339634	1304	44	327	48	765	78	90
trevpics	2155915	996	145	143378	54	835	2242	642
komarenko	7158	40	0	5	0	42	2	0
cseretamas	258781	139	172	297	104	3318	43	28
gregches	1757605	125	0	43635	86	19852	773	947
jafet_soto	108508	365	10	6348	674	98	582	818
lisa-crossdressing	0	0	0	0	0	0	0	0
robertlangphotography	7948893	6948	406	2621	135	1932	2182	96
jenniranee	0	32	1243	720	0	1	505	41
sid_alonzo	171002	530	0	1	49	371	194	124
alcue	12906012	14736	0	12	190	12517	1784	619
koolpix_nature	12999626	2998	4	3848	133	5514	6837	6065
sennuh	99015	0	0	2209	349	65	673	604
fran001	4763461	3985	6304	4763	207	6269	547	668
pete_lee	7132023	150	31	1361	19	3756	1847	57
pkm258	53	17	2	7	5	2	4	2
dorirodriguez	3221	102	22	44	8	34	26	21
seventh_sense	11518342	2158	0	11090	403	1698	2266	226
photogenicsx16	691841	1306	26	2650	5	249	150	243
pseudonomenclature	28778	166	0	49	0	223	4	10
alpinist-photography	2429592	4914	3663	1278	46	5204	488	153
smartraveller	110284	697	0	121	6	1098	108	23
eddiethink	274109	206	0	440	84	382	207	184
anvrecife	4233132	6031	16	9098	176	2939	2003	237
marianaheinz	227050	691	238	141	1	735	28	33
lovedeputat	173522	259	61	1005	19	2813	38	57
jmdsnowflakes	2237755	23	0	0	3	1387	97	0
made-by-nature	53210	16	0	365	1	93	22	0
theologhia	0	0	0	0	0	0	0	0
racoonrampage	3675094	1247	0	20316	132	2445	1616	565
_hmc_	89005	1041	94	396	239	109	187	99
jeanniedee	7389544	3508	457	30280	155	2489	2238	43
lewisrazors	42548	19	0	0	2	854	15	0
georgie_grrl	13283853	35094	10	1693	367	19795	1432	294
janeiris	392514	126	0	2131	122	492	179	228
thomasap	138590	1706	4	127	2	1336	37	30
partisocialiste	16384171	2029	3	0	0	47696	405	3
steve_enn	10258	268	0	2	49	45	17	14
jaisinipaul	837772	1264	0	1971	43	206	58	37
gimimimi	1779938	778	0	60	52	401	1397	756
calotype46	7640932	25458	15427	45	0	52840	98	2
tuttiunpo	76205	130	0	39	32	156	171	167
erichews	1510421	5307	581	3619	223	1728	698	1135
viewbyte	87563	523	1	274	14	199	105	18
denisplesa	83038	308	0	254	14	156	131	155
mennonitechurchusa-archives	14569125	9654	0	19	7	11345	655	21
shanscheff	49530	72	0	3	54	35	38	25
makralune	255162	740	2	3323	187	548	179	133
prettymaniac	951478	1610	572	781	129	2471	346	593
neuro_plastic	159897	1176	0	5077	40	594	83	91
kareyhestekin	81401	284	0	852	169	137	136	248
farrahf	7565208	3302	0	14127	63	1495	1741	41
frenchbulldogworks	1376043	718	0	7553	166	529	488	263
mattson	1302686	2243	3159	753	73	5847	214	173
nodisphotography	5998	42	0	625	1	19	69	478
daily-bible-verse	251760	303	0	0	1	3039	67	75
old_boone	7366878	2444	963	4236	165	962	3834	1381
rohtas	2026087	1344	6	900	85	940	1582	663
gheckels	929102	1117	404	13474	195	382	1338	1312
nirwanmalla	107239	471	415	14	19	548	22	13
harrystreppel	0	0	0	0	0	0	0	0
scottmacbride	21941499	12681	359	3643	69	4644	6128	1536
semjaja	1211476	1206	1	2439	191	940	521	238
byedye	35333	310	0	9425	117	75	658	364
mhoffman1	3190375	5566	445	3358	275	2191	727	243
kamil_z	394638	484	1	157	54	924	115	70
tracysolomon	571178	1274	0	19243	98	1225	993	1005
muscogeegirl	314681	1544	133	3460	179	775	212	150
pakphotog	32368692	9413	24762	280	193	29445	763	27
xaqueline	5403879	2463	0	31724	532	911	3730	2305
jasongrover	10119709	1565	24	350	10	62	2885	30
lykasara	0	0	0	0	0	0	0	0
rosstheboss61	1017056	356	553	90081	46	1364	949	609
jgrosjean	1811102	1496	1	2845	390	1239	679	147
omarviw	192317	341	0	310	25	309	100	114
lonestarbreed	964607	418	84	69	530	0	1347	34
millymackenzie	88784	1120	326	8	2	508	3	3
darlawatanabe	86301	534	0	40	16	532	55	47
electraln02	3030586	1628	0	28493	653	575	3932	3368
dan_fleury	1280059	2758	2341	10438	74	1328	942	937
baironrivera	3402843	457	1053	1149	232	235	4424	222
amartuc	421432	898	213	1179	52	749	96	71
mariafranklin	3236071	6401	873	25976	317	6656	1066	319
jpexxphotography	50851	237	1	1522	80	225	187	276
photovamp	2765401	5587	4851	2359	15	8116	253	158
photommo	2107749	2392	719	3453	109	755	823	532
kirayuzu	7187389	0	18482	28	25	50864	90	14
cjcmarquez	946723	887	0	502	15	1799	165	108
_carlospotter	97010	576	115	6005	26	726	176	357
bennowijnmaalen	184457	340	0	217	91	261	89	81
jonne1985	18105366	12483	1285	1892	496	4367	2499	382
gordonrussellott	1819721	2770	273	20431	4	1917	869	77
caio_csoliveira	53903	118	44	5140	154	46	303	14
violet_chase	0	0	0	0	0	0	0	0
timmyu	857509	1069	31	1013	133	644	135	86
contessanera	1194648	1138	10	2473	29	229	892	114
nailnailwear	806967	822	0	1	18	777	270	97
janet-saw	1455336	2172	4104	655	48	7854	254	158
pedrik	1690331	4013	842	4593	232	2318	319	285
mykoreaneats	91745	173	0	951	20	236	54	21
edgardener	107978	732	2	1186	51	694	322	394
gbabie101	1095837	1720	0	18166	275	640	1294	480
mrsbadcrumble	349469	981	0	0	1	2987	11	2
summit42	1652424	791	486	2649	146	342	4208	677
littlebiglens	29578032	9162	1142	1039	1465	11841	1457	703
legoalbert	1672775	279	0	1004	75	232	1173	838
nicolaeanghel	12246	141	0	1	0	48	15	7
cutiemaria	2350170	108	0	897	142	39	2398	528
fashionmakeupfitness	10451	176	0	0	0	490	8	24
ajhaysom	20497381	4899	7058	234354	288	14620	4300	268
hickography	3575422	3735	9573	1097	564	5432	1030	150
bchigharchives	11163642	9971	0	0	0	32521	96	0
ryu_s526	99840	45	0	131	10	236	42	5
stephenrance1987	0	0	0	0	0	0	0	0
cnoya	86240	118	0	0	0	90	4	0
chillyyanez	83368	328	0	51	75	182	250	12
yaykirsty	188258	1431	73	409	216	253	87	103
paulsimpsonphotography	9362893	11598	3800	12536	271	4098	2518	597
rjswa	2019511	2440	110	773	41	3351	583	34
bobbisharpphotography	126414	930	122	175	7	2022	40	32
richardph	180345	456	136	1143	104	514	479	1187
zachnesmith	1149497	535	0	436	99	9703	131	195
rlnelson75	16634243	5938	80	12565	276	5105	3245	1133
worldfamousjohnsons	140280	1447	88	38	78	93	28	33
socialoutlier	418070	1663	0	75	0	4684	24	1
chalto	1973110	6991	5101	34	186	14070	234	40
gonzaloalcolea	125675	382	1	325	100	269	129	119
mrkotek	0	0	0	0	0	0	0	0
sandybrownjensen	1154421	687	1475	962	19	32824	116	95
sovs43	370240	1456	0	0	0	1739	45	1
bjarne-winkler	6474129	7238	8544	20	274	8834	1174	746
placidamente	1054	47	0	0	0	19	0	0
totally_insane	0	0	0	0	0	0	0	0
dulamaik	243580	106	0	91	36	340	254	214
eliza-jasmin	536104	1215	2	767	56	243	252	151
coyboyphotography	11475	155	0	44	8	85	14	70
trespassion	1019719	278	13	5466	124	1006	650	693
akatech	0	0	0	0	0	0	0	0
repete7	4068926	2933	1269	46922	132	1356	1645	614
rdes	1794147	555	283	15941	344	186	3119	696
lennonhodson	28179	601	0	15	6	42	6	4
elenaray	1898077	3420	0	19	23	994	305	105
nety28	727935	482	0	257	96	694	476	239
versprill	5756903	3665	25	3786	563	991	3146	430
calumiantaylor	1847282	3188	4150	3016	133	22602	588	449
weezie	0	0	0	0	0	0	0	0
jholst	4414764	928	11192	64	17	14086	164	29
argyle-street	2805502	6792	842	2926	601	1869	1656	1784
blockedroad	242178	339	7	447	69	355	121	323
